domain,ttl,ip_count,ns_count,label
snj.iiwtttx.cn,180.0,13,4,1
ssk.iiwtttx.cn,180.0,13,4,1
spvm.iiwtttx.cn,180.0,13,4,1
sgl.iiwtttx.cn,180.0,13,4,1
ssfs.iiwtttx.cn,180.0,13,4,1
suf.iiwtttx.cn,180.0,13,4,1
kro.iiwtttx.cn,180.0,13,4,1
kjri.iiwtttx.cn,158.0,13,4,1
kbo.iiwtttx.cn,180.0,13,4,1
ked.iiwtttx.cn,180.0,13,4,1
sxxw.iiwtttx.cn,180.0,13,4,1
sqvo.iiwtttx.cn,169.0,13,4,1
txc.iiwtttx.cn,180.0,13,4,1
tng.iiwtttx.cn,180.0,13,4,1
tlnq.iiwtttx.cn,180.0,13,4,1
kpo.iiwtttx.cn,164.0,13,4,1
kjdj.iiwtttx.cn,180.0,13,4,1
tokh.iiwtttx.cn,83.0,13,4,1
tkvu.iiwtttx.cn,77.0,13,4,1
rtx.idfhwxd.cn,180.0,13,4,1
rzei.idfhwxd.cn,180.0,13,4,1
sil.idfhwxd.cn,180.0,13,4,1
siy.idfhwxd.cn,180.0,13,4,1
sgcq.idfhwxd.cn,180.0,13,4,1
seft.idfhwxd.cn,180.0,13,4,1
syz.idfhwxd.cn,180.0,13,4,1
scl.idfhwxd.cn,180.0,13,4,1
glbs.idfhwxd.cn,180.0,13,4,1
gzsy.idfhwxd.cn,180.0,13,4,1
syj.idfhwxd.cn,180.0,13,4,1
sdgj.idfhwxd.cn,153.0,13,4,1
kkh.idfhwxd.cn,169.0,13,4,1
kmap.idfhwxd.cn,180.0,13,4,1
rio.idfhwxd.cn,180.0,13,4,1
rysz.idfhwxd.cn,146.0,13,4,1
ttie.idfhwxd.cn,142.0,13,4,1
tnxl.idfhwxd.cn,180.0,13,4,1
rruj.idfhwxd.cn,137.0,13,4,1
rmfx.idfhwxd.cn,180.0,13,4,1
rkdc.idfhwxd.cn,180.0,13,4,1
rrv.idfhwxd.cn,135.0,13,4,1
shcp.idfhwxd.cn,142.0,13,4,1
ssz.idfhwxd.cn,134.0,13,4,1
sxvh.idfhwxd.cn,180.0,13,4,1
skcg.idfhwxd.cn,166.0,13,4,1
toc.idfhwxd.cn,107.0,13,4,1
thzk.dfxettih.cn,180.0,13,4,1
tpgs.dfxettih.cn,180.0,13,4,1
kmiw.dfxettih.cn,180.0,13,4,1
rjdv.dfxettih.cn,180.0,13,4,1
rkae.dfxettih.cn,180.0,13,4,1
kwsq.dfxettih.cn,180.0,13,4,1
kve.dfxettih.cn,180.0,13,4,1
komp.dfxettih.cn,180.0,13,4,1
scrg.dfxettih.cn,164.0,13,4,1
kkzm.dfxettih.cn,180.0,13,4,1
kpj.dfxettih.cn,180.0,13,4,1
ttef.dfxettih.cn,150.0,13,4,1
trx.diiiehth.cn,180.0,13,4,1
svad.diiiehth.cn,180.0,13,4,1
sek.diiiehth.cn,180.0,13,4,1
tic.diiiehth.cn,180.0,13,4,1
tlvw.diiiehth.cn,180.0,13,4,1
rpma.diiiehth.cn,180.0,13,4,1
rgyr.diiiehth.cn,180.0,13,4,1
suj.diiiehth.cn,180.0,13,4,1
sen.diiiehth.cn,180.0,13,4,1
btm.diiiehth.cn,180.0,13,4,1
bfuw.diiiehth.cn,180.0,13,4,1
seio.diiiehth.cn,180.0,13,4,1
sqfz.diiiehth.cn,180.0,13,4,1
sng.diiiehth.cn,178.0,13,4,1
skln.diiiehth.cn,180.0,13,4,1
sueu.diiiehth.cn,180.0,13,4,1
sqko.diiiehth.cn,162.0,13,4,1
scp.diiiehth.cn,180.0,12,4,1
sxh.diiiehth.cn,156.0,13,4,1
swn.diiiehth.cn,180.0,13,4,1
sbs.diiiehth.cn,180.0,13,4,1
swy.diiiehth.cn,98.0,13,4,1
smfo.diiiehth.cn,180.0,13,4,1
sjyo.diiiehth.cn,180.0,13,4,1
sux.diiiehth.cn,180.0,13,4,1
ged.ziifdtwi.cn,180.0,13,4,1
shez.ziifdtwi.cn,165.0,13,4,1
ssl.ziifdtwi.cn,180.0,13,4,1
thm.ziifdtwi.cn,180.0,13,4,1
tvjw.ziifdtwi.cn,180.0,13,4,1
blc.ziifdtwi.cn,180.0,13,4,1
bpmr.ziifdtwi.cn,180.0,13,4,1
kfv.ziifdtwi.cn,180.0,13,4,1
khy.ziifdtwi.cn,180.0,13,4,1
rey.ziifdtwi.cn,154.0,13,4,1
ryuj.ziifdtwi.cn,119.0,13,4,1
rszv.ziifdtwi.cn,141.0,13,4,1
rgv.ziifdtwi.cn,141.0,13,4,1
rwrm.ziifdtwi.cn,134.0,13,4,1
raxy.ziifdtwi.cn,180.0,13,4,1
tkrn.ziifdtwi.cn,180.0,13,4,1
txs.ziifdtwi.cn,180.0,13,4,1
txm.ziifdtwi.cn,180.0,13,4,1
tbvi.ziifdtwi.cn,180.0,13,4,1
bgzp.ziifdtwi.cn,180.0,13,4,1
bov.ziifdtwi.cn,180.0,13,4,1
tgn.ziifdtwi.cn,180.0,13,4,1
tsix.ziifdtwi.cn,180.0,13,4,1
thlj.ziifdtwi.cn,133.0,13,4,1
tcic.ziifdtwi.cn,180.0,13,4,1
tul.ziifdtwi.cn,180.0,13,4,1
slk.ziifdtwi.cn,180.0,12,4,1
spy.ziifdtwi.cn,87.0,13,4,1
sadx.ziifdtwi.cn,180.0,13,4,1
stq.ziifdtwi.cn,180.0,13,4,1
syj.ziifdtwi.cn,180.0,13,4,1
kbq.ziifdtwi.cn,180.0,13,4,1
kfga.xcggiifg.cn,180.0,13,4,1
kug.xcggiifg.cn,180.0,13,4,1
kege.xcggiifg.cn,180.0,13,4,1
kqyw.xcggiifg.cn,180.0,13,4,1
ktxs.xcggiifg.cn,180.0,13,4,1
kbqa.xcggiifg.cn,180.0,13,4,1
kqcd.xcggiifg.cn,180.0,13,4,1
ktb.xcggiifg.cn,180.0,13,4,1
kfiq.xcggiifg.cn,180.0,13,4,1
kee.xcggiifg.cn,180.0,13,4,1
kwp.xcggiifg.cn,148.0,13,4,1
kvkj.xcggiifg.cn,180.0,13,4,1
bodx.xcggiifg.cn,144.0,13,4,1
bub.xcggiifg.cn,180.0,13,4,1
cqh.xcggiifg.cn,180.0,13,4,1
cnq.xcggiifg.cn,180.0,13,4,1
srcc.fiiggdxg.cn,180.0,13,4,1
sdhm.fiiggdxg.cn,180.0,13,4,1
siss.fiiggdxg.cn,180.0,13,4,1
swb.fiiggdxg.cn,180.0,13,4,1
sgxi.fiiggdxg.cn,180.0,13,4,1
smk.fiiggdxg.cn,180.0,13,4,1
sihd.fiiggdxg.cn,180.0,13,4,1
totg.fiiggdxg.cn,180.0,13,4,1
tlzr.fiiggdxg.cn,180.0,13,4,1
ttrc.fiiggdxg.cn,180.0,13,4,1
tyl.fiiggdxg.cn,180.0,13,4,1
ksux.fiiggdxg.cn,180.0,13,4,1
kvjs.fiiggdxg.cn,180.0,13,4,1
srfc.fiiggdxg.cn,180.0,13,4,1
syem.fiiggdxg.cn,180.0,13,4,1
soum.fiiggdxg.cn,107.0,13,4,1
sbj.fiiggdxg.cn,180.0,13,4,1
sdz.fiiggdxg.cn,180.0,13,4,1
ssf.fiiggdxg.cn,99.0,13,4,1
senz.fiiggdxg.cn,180.0,13,4,1
saoa.fiiggdxg.cn,53.0,13,4,1
csku.fiiggdxg.cn,33.0,13,4,1
chcf.fiiggdxg.cn,180.0,13,4,1
tpb.fiiggdxg.cn,180.0,13,4,1
tud.fiiggdxg.cn,180.0,13,4,1
rpdx.fiiggdxg.cn,180.0,13,4,1
rfx.fiiggdxg.cn,56.0,13,4,1
sms.fiiggdxg.cn,180.0,13,4,1
sjwf.fiiggdxg.cn,180.0,13,4,1
romq.fiiggdxg.cn,57.0,13,4,1
rycj.fiiggdxg.cn,124.0,13,4,1
trf.fiiggdxg.cn,180.0,13,4,1
tcbx.fiiggdxg.cn,180.0,13,4,1
trb.fiiggdxg.cn,180.0,13,4,1
tek.fiiggdxg.cn,150.0,13,4,1
rew.fiiggdxg.cn,180.0,13,4,1
rmum.fiiggdxg.cn,180.0,13,4,1
knb.fiiggdxg.cn,127.0,13,4,1
kyb.fiiggdxg.cn,180.0,13,4,1
koq.dfidgxgf.cn,180.0,13,4,1
kgo.dfidgxgf.cn,180.0,13,4,1
sex.dfidgxgf.cn,180.0,13,4,1
sax.dfidgxgf.cn,180.0,13,4,1
kbra.dfidgxgf.cn,180.0,13,4,1
kqdw.dfidgxgf.cn,180.0,13,4,1
kqkk.dfidgxgf.cn,180.0,13,4,1
kztj.dfidgxgf.cn,180.0,13,4,1
kcf.dfidgxgf.cn,180.0,13,4,1
koe.dfidgxgf.cn,180.0,13,4,1
kwtu.dfidgxgf.cn,180.0,13,4,1
kmd.dfidgxgf.cn,169.0,13,4,1
krsd.dfidgxgf.cn,180.0,13,4,1
rqbc.dfidgxgf.cn,180.0,13,4,1
rqyc.dfidgxgf.cn,175.0,13,4,1
rryn.dfidgxgf.cn,108.0,13,4,1
rwlz.dfidgxgf.cn,126.0,13,4,1
rukw.dfidgxgf.cn,111.0,13,4,1
rqnn.dfidgxgf.cn,180.0,13,4,1
scx.ciggiew.cn,180.0,13,4,1
spr.ciggiew.cn,180.0,12,4,1
sqmp.ciggiew.cn,180.0,12,4,1
sxqq.ciggiew.cn,180.0,12,4,1
thwi.ciggiew.cn,180.0,13,4,1
tgw.ciggiew.cn,180.0,12,4,1
tft.ciggiew.cn,180.0,12,4,1
tumr.ciggiew.cn,180.0,12,4,1
tine.ciggiew.cn,180.0,13,4,1
thn.ciggiew.cn,180.0,12,4,1
typ.ciggiew.cn,180.0,13,4,1
tvae.ciggiew.cn,143.0,13,4,1
tgna.ciggiew.cn,180.0,13,4,1
tio.ciggiew.cn,180.0,13,4,1
tia.ciggiew.cn,180.0,12,4,1
tny.ciggiew.cn,180.0,13,4,1
tgq.ciggiew.cn,180.0,13,4,1
tse.ciggiew.cn,180.0,13,4,1
tho.ciggiew.cn,180.0,13,4,1
kvpl.ciggiew.cn,113.0,12,4,1
kzjz.ciggiew.cn,180.0,12,4,1
thuk.ciggiew.cn,180.0,13,4,1
twvb.ciggiew.cn,180.0,12,4,1
tvbr.ciggiew.cn,180.0,12,4,1
tyoc.ciggiew.cn,180.0,13,4,1
tpv.ciggiew.cn,145.0,13,4,1
tfn.ciggiew.cn,180.0,13,4,1
cpz.ciggiew.cn,180.0,13,4,1
cfbn.ciggiew.cn,180.0,13,4,1
shye.ciggiew.cn,116.0,13,4,1
stcm.ciggiew.cn,180.0,13,4,1
byxv.ciggiew.cn,158.0,13,4,1
buy.ciggiew.cn,159.0,13,4,1
sosm.iidxifh.cn,180.0,12,4,1
suw.iidxifh.cn,180.0,12,4,1
redk.iidxifh.cn,180.0,12,4,1
rfn.iidxifh.cn,180.0,13,4,1
brwf.iidxifh.cn,180.0,13,4,1
bdjh.iidxifh.cn,180.0,13,4,1
sor.iidxifh.cn,180.0,12,4,1
shi.iidxifh.cn,180.0,12,4,1
bfl.iidxifh.cn,180.0,13,4,1
betw.iidxifh.cn,134.0,12,4,1
caz.iidxifh.cn,180.0,12,4,1
bkx.iidxifh.cn,175.0,12,4,1
bvxv.iidxifh.cn,180.0,13,4,1
ckxy.iidxifh.cn,180.0,13,4,1
ctvf.iidxifh.cn,180.0,12,4,1
cyuw.iidxifh.cn,180.0,13,4,1
rur.iidxifh.cn,180.0,13,4,1
rtqd.iidxifh.cn,180.0,13,4,1
ssxl.iidxifh.cn,180.0,12,4,1
sdme.iidxifh.cn,180.0,13,4,1
tymy.iidxifh.cn,139.0,13,4,1
tzt.iidxifh.cn,180.0,13,4,1
snr.iidxifh.cn,180.0,13,4,1
sify.iidxifh.cn,99.0,12,4,1
tyzi.iidxifh.cn,180.0,12,4,1
tcpe.iidxifh.cn,79.0,13,4,1
cehe.iidxifh.cn,163.0,12,4,1
sly.iidxifh.cn,180.0,13,4,1
stsg.iidxifh.cn,180.0,13,4,1
swua.iidxifh.cn,174.0,13,4,1
sbzy.iidxifh.cn,180.0,12,4,1
siyg.iidxifh.cn,180.0,13,4,1
sna.iidxifh.cn,26.0,13,4,1
sjlw.iidxifh.cn,180.0,13,4,1
svw.iidxifh.cn,180.0,12,4,1
skdk.iidxifh.cn,180.0,13,4,1
sopn.iidxifh.cn,180.0,12,4,1
shk.iidxifh.cn,180.0,12,4,1
sht.iidxifh.cn,180.0,12,4,1
siq.iidxifh.cn,180.0,12,4,1
gmn.xcgbxii.cn,180.0,12,4,1
gub.xcgbxii.cn,180.0,12,4,1
ckvt.xcgbxii.cn,180.0,13,4,1
ckj.xcgbxii.cn,180.0,12,4,1
czc.xcgbxii.cn,180.0,13,4,1
kdh.xcgbxii.cn,180.0,13,4,1
kvw.xcgbxii.cn,180.0,12,4,1
rcy.xcgbxii.cn,180.0,13,4,1
rru.xcgbxii.cn,180.0,13,4,1
cbvd.xcgbxii.cn,180.0,13,4,1
cco.xcgbxii.cn,180.0,13,4,1
tln.xcgbxii.cn,180.0,12,4,1
tyda.xcgbxii.cn,180.0,13,4,1
buy.xcgbxii.cn,180.0,13,4,1
bke.xcgbxii.cn,180.0,13,4,1
rlq.xcgbxii.cn,180.0,13,4,1
raw.xcgbxii.cn,180.0,13,4,1
blgp.xcgbxii.cn,140.0,13,4,1
ckm.xcgbxii.cn,180.0,12,4,1
cnmn.dfiitxe.cn,180.0,13,4,1
tpz.mweiitd.cn,180.0,12,4,1
tlq.mweiitd.cn,180.0,13,4,1
kxtz.dfiitxe.cn,180.0,13,4,1
kagc.dfiitxe.cn,180.0,12,4,1
krp.mweiitd.cn,180.0,12,4,1
kojg.odved.cn,180.0,13,4,1
ssu.odwill.cn,180.0,12,4,1
soo.odwill.cn,180.0,13,4,1
kkd.mweiitd.cn,180.0,12,4,1
klod.odved.cn,180.0,13,4,1
cfap.xcgbxii.cn,180.0,13,4,1
sls.xcgbxii.cn,180.0,13,4,1
bcvn.xcgbxii.cn,180.0,13,4,1
byk.xcgbxii.cn,175.0,13,4,1
cho.xcgbxii.cn,180.0,13,4,1
bfm.xcgbxii.cn,180.0,13,4,1
bva.xcgbxii.cn,180.0,13,4,1
batf.xcgbxii.cn,180.0,13,4,1
rtzl.xcgbxii.cn,180.0,13,4,1
rigm.xcgbxii.cn,180.0,13,4,1
buf.xcgbxii.cn,180.0,13,4,1
rwu.xcgbxii.cn,180.0,13,4,1
rio.xcgbxii.cn,180.0,13,4,1
reip.xcgbxii.cn,180.0,13,4,1
rnq.xcgbxii.cn,180.0,13,4,1
shd.dfiitxe.cn,180.0,13,4,1
sft.dfiitxe.cn,180.0,13,4,1
skek.dfiitxe.cn,180.0,13,4,1
rjr.dfiitxe.cn,180.0,13,4,1
rgq.dfiitxe.cn,180.0,13,4,1
tiha.dfiitxe.cn,180.0,13,4,1
cmuc.dfiitxe.cn,180.0,13,4,1
ccn.dfiitxe.cn,180.0,13,4,1
sxbw.dfiitxe.cn,180.0,13,4,1
sezt.dfiitxe.cn,180.0,13,4,1
klq.dfiitxe.cn,180.0,13,4,1
koxk.dfiitxe.cn,180.0,13,4,1
czt.dfiitxe.cn,180.0,13,4,1
cjdv.dfiitxe.cn,180.0,13,4,1
svgv.dfiitxe.cn,92.0,13,4,1
sar.dfiitxe.cn,180.0,13,4,1
spor.dfiitxe.cn,180.0,13,4,1
ssl.dfiitxe.cn,180.0,13,4,1
kzl.dfiitxe.cn,180.0,13,4,1
kckj.dfiitxe.cn,180.0,13,4,1
tsb.dfiitxe.cn,180.0,13,4,1
tkfg.dfiitxe.cn,180.0,13,4,1
cqfv.dfiitxe.cn,180.0,13,4,1
rhbp.dfiitxe.cn,180.0,13,4,1
kms.dfiitxe.cn,180.0,13,4,1
kwwf.dfiitxe.cn,104.0,13,4,1
sfvj.dfiitxe.cn,180.0,13,4,1
sebk.dfiitxe.cn,12.0,13,4,1
tfz.dfiitxe.cn,180.0,13,4,1
tha.dfiitxe.cn,157.0,13,4,1
kqi.dfiitxe.cn,125.0,13,4,1
kzro.dfiitxe.cn,180.0,13,4,1
ttl.dfiitxe.cn,180.0,13,4,1
tgir.dfiitxe.cn,76.0,13,4,1
kksp.dfiitxe.cn,132.0,13,4,1
kic.dfiitxe.cn,82.0,13,4,1
cyqu.dfiitxe.cn,49.0,13,4,1
kokk.dfiitxe.cn,180.0,13,4,1
kxwi.dfiitxe.cn,180.0,13,4,1
tauz.dfiitxe.cn,180.0,13,4,1
tcoy.dfiitxe.cn,180.0,13,4,1
cha.dfiitxe.cn,180.0,13,4,1
klbp.dfiitxe.cn,180.0,13,4,1
kvgt.dfiitxe.cn,180.0,13,4,1
kabb.dfiitxe.cn,180.0,13,4,1
kjcz.dfiitxe.cn,45.0,13,4,1
tluh.dfiitxe.cn,115.0,13,4,1
sjdo.dfiitxe.cn,180.0,13,4,1
syf.dfiitxe.cn,180.0,13,4,1
skq.dfiitxe.cn,180.0,13,4,1
snm.dfiitxe.cn,169.0,13,4,1
cozf.dfiitxe.cn,138.0,13,4,1
snza.dfiitxe.cn,180.0,13,4,1
svwe.dfiitxe.cn,180.0,13,4,1
rcz.mweiitd.cn,180.0,13,4,1
rca.mweiitd.cn,180.0,13,4,1
bbn.mweiitd.cn,180.0,13,4,1
bjo.mweiitd.cn,180.0,13,4,1
cgb.mweiitd.cn,180.0,13,4,1
cigc.mweiitd.cn,180.0,13,4,1
siv.mweiitd.cn,180.0,13,4,1
ssto.mweiitd.cn,180.0,13,4,1
rcp.mweiitd.cn,180.0,13,4,1
rof.mweiitd.cn,180.0,13,4,1
tmn.mweiitd.cn,180.0,13,4,1
thdj.mweiitd.cn,165.0,13,4,1
sko.mweiitd.cn,180.0,13,4,1
sxqq.mweiitd.cn,180.0,13,4,1
kxn.mweiitd.cn,180.0,13,4,1
kmn.mweiitd.cn,180.0,13,4,1
syj.mweiitd.cn,156.0,13,4,1
sje.mweiitd.cn,178.0,13,4,1
sgqz.mweiitd.cn,150.0,13,4,1
szxp.mweiitd.cn,180.0,13,4,1
kuvk.odved.cn,180.0,13,4,1
ksj.odved.cn,180.0,13,4,1
swf.odved.cn,180.0,12,4,1
svg.dihxiiw.cn,180.0,13,4,1
snpy.dihxiiw.cn,180.0,12,4,1
skvn.dihxiiw.cn,180.0,12,4,1
suug.dihxiiw.cn,180.0,12,4,1
snt.dihxiiw.cn,180.0,12,4,1
shw.dihxiiw.cn,180.0,12,4,1
szsn.dihxiiw.cn,180.0,12,4,1
svog.dihxiiw.cn,180.0,12,4,1
spw.dihxiiw.cn,180.0,13,4,1
sos.dihxiiw.cn,180.0,13,4,1
sqj.dihxiiw.cn,180.0,12,4,1
sfd.dihxiiw.cn,180.0,13,4,1
bwtp.odved.cn,180.0,13,4,1
bfod.odved.cn,180.0,13,4,1
kxv.odved.cn,180.0,12,4,1
knr.odved.cn,173.0,13,4,1
kkt.odved.cn,180.0,12,4,1
kidu.odved.cn,180.0,12,4,1
stk.odved.cn,180.0,13,4,1
sebn.odved.cn,180.0,12,4,1
kkx.odved.cn,144.0,12,4,1
kyhi.odved.cn,180.0,13,4,1
tptr.odved.cn,129.0,13,4,1
tpvr.odved.cn,162.0,12,4,1
kkjl.odved.cn,180.0,13,4,1
rrz.odved.cn,134.0,13,4,1
kmp.odved.cn,180.0,13,4,1
khps.odved.cn,180.0,13,4,1
tads.odved.cn,180.0,13,4,1
tps.odved.cn,180.0,12,4,1
tks.odved.cn,180.0,13,4,1
ttl.odved.cn,162.0,12,4,1
cjx.odved.cn,180.0,13,4,1
sodp.odved.cn,180.0,12,4,1
sou.odved.cn,180.0,12,4,1
gkdo.odved.cn,180.0,13,4,1
ghp.odved.cn,180.0,13,4,1
tfoa.odwas.cn,180.0,12,4,1
tyws.odwas.cn,180.0,13,4,1
tipw.odwas.cn,180.0,13,4,1
cwt.odwas.cn,180.0,13,4,1
coc.odwas.cn,180.0,13,4,1
sypx.odwas.cn,180.0,13,4,1
gzkm.odwas.cn,180.0,13,4,1
gdq.odwas.cn,180.0,12,4,1
cqre.odwas.cn,180.0,13,4,1
sxt.odwas.cn,130.0,13,4,1
sfje.odwas.cn,180.0,13,4,1
thk.odwas.cn,180.0,13,4,1
tuu.odwas.cn,160.0,12,4,1
tfj.odwas.cn,180.0,13,4,1
tcnk.odwas.cn,180.0,13,4,1
txqh.odwas.cn,180.0,13,4,1
tpi.odwas.cn,180.0,13,4,1
ctqs.odwhich.cn,180.0,13,4,1
tla.odwhich.cn,180.0,13,4,1
tdnv.odwhich.cn,180.0,13,4,1
capz.odwhich.cn,180.0,13,4,1
ciif.odwhich.cn,180.0,13,4,1
cezz.odwhich.cn,180.0,13,4,1
csyx.odwhich.cn,180.0,13,4,1
cgq.odwhich.cn,163.0,13,4,1
keky.odwhich.cn,127.0,13,4,1
ktz.odwhich.cn,180.0,12,4,1
kfka.odwhich.cn,180.0,13,4,1
tsg.odwhich.cn,180.0,13,4,1
tbxq.odwhich.cn,180.0,13,4,1
kjj.odwhich.cn,180.0,13,4,1
kjyn.odwhich.cn,180.0,13,4,1
spg.odwhich.cn,180.0,13,4,1
ssn.odwhich.cn,180.0,13,4,1
seu.odwhich.cn,180.0,13,4,1
smhk.odwhich.cn,180.0,13,4,1
tmp.odwhich.cn,180.0,13,4,1
trl.odwhich.cn,113.0,13,4,1
tuqy.odwhich.cn,180.0,13,4,1
tpqh.odwhich.cn,180.0,13,4,1
tvag.odwhich.cn,180.0,13,4,1
cjux.odwhich.cn,180.0,13,4,1
twe.odwhich.cn,180.0,13,4,1
tjei.odwhich.cn,8.0,13,4,1
kiw.odwhich.cn,180.0,13,4,1
riyu.odwill.cn,180.0,13,4,1
rghz.odwill.cn,180.0,12,4,1
csx.odwill.cn,180.0,13,4,1
cvan.odwill.cn,180.0,13,4,1
cljo.odwill.cn,173.0,12,4,1
cfsk.odwill.cn,180.0,13,4,1
cup.odwill.cn,180.0,13,4,1
biu.odwill.cn,180.0,13,4,1
bblu.odwill.cn,180.0,13,4,1
bjdp.odwill.cn,180.0,13,4,1
cir.odwill.cn,180.0,13,4,1
kua.odwith.cn,180.0,13,4,1
tpf.odwith.cn,171.0,13,4,1
tub.odwith.cn,180.0,13,4,1
kjg.odwith.cn,180.0,13,4,1
kgye.odwith.cn,180.0,13,4,1
tsv.odwith.cn,180.0,13,4,1
tzw.odwith.cn,180.0,13,4,1
cmki.odwith.cn,180.0,13,4,1
kwa.odwith.cn,166.0,13,4,1
kuk.odwith.cn,140.0,13,4,1
kjo.odwith.cn,180.0,13,4,1
katn.odwith.cn,134.0,13,4,1
kpbw.odwith.cn,180.0,13,4,1
tgo.odwith.cn,180.0,13,4,1
tbcv.odwith.cn,180.0,13,4,1
bouu.odwith.cn,180.0,13,4,1
bde.odwith.cn,180.0,13,4,1
kmoc.odwith.cn,180.0,12,4,1
kfn.odwould.cn,180.0,13,4,1
rihx.odwould.cn,180.0,13,4,1
rmoc.odwould.cn,180.0,13,4,1
rgtt.odwould.cn,180.0,12,4,1
rkeq.odwould.cn,180.0,13,4,1
kdgs.odwould.cn,180.0,13,4,1
cja.odwould.cn,180.0,13,4,1
kjf.odwould.cn,180.0,12,4,1
kfro.odwould.cn,180.0,13,4,1
kza.odwould.cn,165.0,13,4,1
kiw.odwould.cn,180.0,13,4,1
syde.odwould.cn,46.0,13,4,1
sujf.odwould.cn,66.0,13,4,1
ruqw.odyears.cn,180.0,13,4,1
rps.odyears.cn,180.0,13,4,1
txuq.odwould.cn,180.0,12,4,1
thj.odwould.cn,180.0,13,4,1
kfn.odyears.cn,180.0,12,4,1
kck.odyears.cn,180.0,12,4,1
kzj.odyears.cn,180.0,13,4,1
khoy.odyears.cn,180.0,13,4,1
tedu.odyears.cn,174.0,13,4,1
tyr.odyears.cn,163.0,12,4,1
keu.odyears.cn,180.0,13,4,1
kgs.odyears.cn,180.0,13,4,1
cjcy.odyears.cn,180.0,13,4,1
tup.odyears.cn,180.0,13,4,1
cqr.odyears.cn,180.0,12,4,1
kbzd.odyears.cn,180.0,12,4,1
kdyl.odyears.cn,180.0,12,4,1
kfnf.odyears.cn,180.0,13,4,1
kmpb.odyears.cn,76.0,12,4,1
ccv.odyears.cn,180.0,12,4,1
seh.odyears.cn,131.0,11,4,1
sfe.odyears.cn,180.0,13,4,1
tpze.fhwttdhi.cn,180.0,13,4,1
tebc.fhwttdhi.cn,180.0,12,4,1
tgjz.fhwttdhi.cn,160.0,13,4,1
tuvd.fhwttdhi.cn,180.0,13,4,1
tkuc.fhwttdhi.cn,180.0,11,4,1
kicn.fhwttdhi.cn,180.0,13,4,1
kfrd.fhwttdhi.cn,180.0,13,4,1
cxxo.fhwttdhi.cn,156.0,11,4,1
bqvo.fhwttdhi.cn,180.0,12,4,1
benm.fhwttdhi.cn,180.0,12,4,1
cpw.fhwttdhi.cn,180.0,13,4,1
tma.fhwttdhi.cn,132.0,11,4,1
tug.fhwttdhi.cn,180.0,13,4,1
khnq.fhwttdhi.cn,88.0,13,4,1
kgda.fhwttdhi.cn,180.0,12,4,1
cymr.fhwttdhi.cn,122.0,12,4,1
suoi.dfhwtex.cn,180.0,12,4,1
cour.dfhwtex.cn,180.0,12,4,1
khwb.dfhwtex.cn,180.0,12,4,1
kat.dfhwtex.cn,180.0,13,4,1
tlz.dfhwtex.cn,180.0,12,4,1
tcm.dfhwtex.cn,180.0,13,4,1
txh.dfhwtex.cn,180.0,12,4,1
tqw.dfhwtex.cn,180.0,12,4,1
kff.dfhwtex.cn,180.0,13,4,1
kel.dfhwtex.cn,180.0,12,4,1
kdhv.dfhwtex.cn,180.0,13,4,1
kek.dfhwtex.cn,180.0,13,4,1
thug.dfhwtex.cn,142.0,13,4,1
tssn.dfhwtex.cn,180.0,13,4,1
kqq.dfhwtex.cn,180.0,12,4,1
kog.dfhwtex.cn,180.0,12,4,1
kev.dfhwtex.cn,109.0,12,4,1
kzj.dfhwtex.cn,180.0,13,4,1
kmp.dfhwtex.cn,118.0,12,4,1
cwn.dfhwtex.cn,180.0,13,4,1
cxq.dfhwtex.cn,180.0,13,4,1
csn.dfhwtex.cn,180.0,13,4,1
ksiq.dfhwtex.cn,28.0,12,4,1
krgp.dfhwtex.cn,180.0,13,4,1
kmlw.dfhwtex.cn,117.0,12,4,1
riew.dfhwtex.cn,180.0,12,4,1
rtng.dfhwtex.cn,180.0,13,4,1
ria.dfhwtex.cn,180.0,12,4,1
trbj.dfhwtex.cn,119.0,13,4,1
cchw.dfhwtex.cn,6.0,13,4,1
ccy.dhxdthe.cn,180.0,12,4,1
sfz.dhxdthe.cn,180.0,12,4,1
svu.dhxdthe.cn,180.0,13,4,1
bia.dhxdthe.cn,180.0,13,4,1
bmet.dhxdthe.cn,180.0,13,4,1
kpa.dhxdthe.cn,180.0,13,4,1
ktb.dhxdthe.cn,180.0,12,4,1
kajy.dhxdthe.cn,180.0,13,4,1
kqxk.dhxdthe.cn,180.0,13,4,1
kti.dhxdthe.cn,180.0,13,4,1
kqzx.dhxdthe.cn,180.0,13,4,1
kqs.dhxdthe.cn,180.0,13,4,1
cwo.fihxitdf.cn,180.0,13,4,1
cnew.fihxitdf.cn,180.0,13,4,1
tyo.fihxitdf.cn,180.0,13,4,1
tpmt.fihxitdf.cn,180.0,13,4,1
tyav.fihxitdf.cn,180.0,13,4,1
tsfh.fihxitdf.cn,180.0,13,4,1
syg.fihxitdf.cn,180.0,13,4,1
shos.fihxitdf.cn,180.0,13,4,1
txc.fihxitdf.cn,180.0,13,4,1
ttpa.fihxitdf.cn,180.0,13,4,1
btf.biifhmxi.cn,180.0,13,4,1
brah.biifhmxi.cn,180.0,13,4,1
cmq.fihxitdf.cn,180.0,13,4,1
cyet.fihxitdf.cn,180.0,13,4,1
tlz.fihxitdf.cn,180.0,13,4,1
tpk.fihxitdf.cn,180.0,13,4,1
